n_du_site;latitude_du_site;longitude_du_site;altitude_du_site;altitude_du_site_ign;nom_du_site;commune;departement;region;pays;numero_de_maille_drias;numero_de_maille_safran
172153;45.65945;2.96707;925;922;bartramie;Aydat;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8225;6475
172154;45.894215;3.035365;680;656;Beauvaleix;Enval;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8654;6236
172155;47.94371;6.789379;430;510;basilic;Saulxures-sur-Moselotte;Vosges;Grand Est;France;12979;2972
172156;45.65238;6.1777;840;847;lezine;Jarsy;Savoie;Auvergne-Rhône-Alpes;France;8399;6426
172157;45.67542;6.19965;1160;1091;leyat;Jarsy;Savoie;Auvergne-Rhône-Alpes;France;8399;6426
172158;45.6819;6.20703;1365;1357;cherel;Jarsy;Savoie;Auvergne-Rhône-Alpes;France;8399;6426
172159;46.07772;6.098506;765;769;baumier;Présilly;Haute-Savoie;Auvergne-Rhône-Alpes;France;9256;5916
172160;43.053368;0.148766;NA;612;CPIE Vallon du Salut;Bagnères-de-Bigorre;Hautes-Pyrénées;Occitanie;France;3048;9427
172161;45.44527;6.144892;709;707;belette;Presle;Savoie;Auvergne-Rhône-Alpes;France;7970;6668
172162;45.68872;6.072298;780;775;belladone;Le Noyer;Savoie;Auvergne-Rhône-Alpes;France;8398;6425
172163;46.16942;4.429292;690;682;bergamote;Belleroche;Loire;Auvergne-Rhône-Alpes;France;9240;5900
172164;44.86808;5.841418;880;785;bette;La Salle-en-Beaumont;Isère;Auvergne-Rhône-Alpes;France;6823;7315
172165;43.1855;-0.64841;265;230;bignone;Oloron-Sainte-Marie;Pyrénées-Atlantiques;Nouvelle-Aquitaine;France;3326;9298
172166;45.99239;7.18704;1340;1371;blaireau;Entremont;Entremont;Valais;Suisse;NA;NA
172167;45.24312;4.670015;327;338;bleuet;Annonay;Ardèche;Auvergne-Rhône-Alpes;France;7526;6902
172168;45.93271;6.756886;842;837;bolet;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
172169;44.42866;5.219131;415;470;boucage;Saint-Ferréol-Trente-Pas;Drôme;Auvergne-Rhône-Alpes;France;5816;7887
172170;42.815758;2.06146;1000;910;marc;Rodome;Aude;Occitanie;France;2496;9623
172171;46.144966;6.0801;455;457;bourdon;Saint-Julien-en-Genevois;Haute-Savoie;Auvergne-Rhône-Alpes;France;NA;NA
172172;45.574154;5.752501;530;527;brachypode;Ayn;Savoie;Auvergne-Rhône-Alpes;France;8252;6502
172173;45.96819;6.440359;1380;1352;bruant;Le Grand-Bornand;Haute-Savoie;Auvergne-Rhône-Alpes;France;8973;6100
172174;45.79644;6.360037;990;975;bruyere;Le Bouchet-Mont-Charvin;Haute-Savoie;Auvergne-Rhône-Alpes;France;8687;6269
172175;46.223694;5.620963;500;559;Groissiat ;Groissiat;Ain;Auvergne-Rhône-Alpes;France;9537;5730
172176;44.11253;3.089681;400;405;bryone;Millau;Aveyron;Occitanie;France;5223;8216
172177;45.8432;5.77011;243;234;bugrane;Culoz;Ain;Auvergne-Rhône-Alpes;France;8681;6263
172178;45.02006;6.634883;1615;1622;buis;Névache;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;7117;7163
172179;42.49433;2.354534;975;1020;Py_endorneu;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
172180;45.26479;5.978003;870;871;La Pitrouse;Les Adrets;Isère;Auvergne-Rhône-Alpes;France;7539;6915
172181;42.499714;2.352935;1055;1061;Py_solana;Py;Pyrénées-Orientales;Occitanie;France;1927;9755
172182;42.485615;2.323198;1450;1507;Campelles;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
172183;42.480522;2.31542;1775;1748;Mantet_col;Py;Pyrénées-Orientales;Occitanie;France;1926;9754
172184;46.20063;7.32667;790;NA;buse;Conthey;Conthey;Valais;Suisse;NA;NA
172186;46.18197;6.70622;930;947;busserole;Morzine;Haute-Savoie;Auvergne-Rhône-Alpes;France;9405;5833
172187;47.098614;6.335764;725;724;les premiers sapins;Les Premiers Sapins;Doubs;Bourgogne-Franche-Comté;France;11259;4441
172188;45.37398;5.688648;410;404;butome;Saint-Joseph-de-Rivière;Isère;Auvergne-Rhône-Alpes;France;7822;6746
172189;42.52694;2.120754;1677;1666;Llagonne;La Llagonne;Pyrénées-Orientales;Occitanie;France;1924;9752
172190;45.348785;4.477482;1044;1058;Digonnière;Saint-Genest-Malifaux;Loire;Auvergne-Rhône-Alpes;France;7667;6817
172191;44.17009;6.215483;745;757;calliope;La Robine-sur-Galabre;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5397;8156
172192;45.35889;6.507856;1500;1738;calopteryx;Les Belleville;Savoie;Auvergne-Rhône-Alpes;France;7830;6754
172193;44.767296;5.032704;270;290;vaunaveys;Vaunaveys-la-Rochette;Drôme;Auvergne-Rhône-Alpes;France;6529;7473
172194;42.41285;1.985506;1285;1259;cameline;Osséja;Pyrénées-Orientales;Occitanie;France;1780;9777
172195;46.05852;6.57853;480;482;campagnol;Cluses;Haute-Savoie;Auvergne-Rhône-Alpes;France;9261;5921
172196;43.34526;0.063145;250;235;christophe cognet;Pujo;Hautes-Pyrénées;Occitanie;France;3619;9161
172197;46.52422;6.940078;1000;NA;Les Moilles;District de la Veveyse;District de la Veveyse;Fribourg;Suisse;NA;NA
172198;44.95649;3.71907;1200;1161;canne;Saint-Jean-Lachalm;Haute-Loire;Auvergne-Rhône-Alpes;France;6802;7294
172199;45.15275;5.761993;250;280;canneberge;Poisat;Isère;Auvergne-Rhône-Alpes;France;7394;6995
172200;45.41343;3.767012;600;598;capselle;Arlanc;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;7803;6727
172201;48.0817;6.886416;660;681;cardon;Gérardmer;Vosges;Grand Est;France;13266;2715
172202;45.82118;7.206504;1300;NA;Prenoud;Saint-Oyen;Saint-Oyen;Vallée d'Aoste;Italie;NA;NA
172203;42.46691;2.087543;1720;1669;Caucalis;Eyne;Pyrénées-Orientales;Occitanie;France;1924;9752
172204;45.76539;7.674314;1300;NA;cedre;Perriere;Saint-Vincent;Vallée d'Aoste;Italie;NA;NA
172205;45.682186;7.162742;1400;NA;celeri;Introd;Introd;Vallée d'Aoste;Italie;NA;NA
172206;45.75309;7.736821;1268;NA;cembro;Vollon;Brusson;Vallée d'Aoste;Italie;NA;NA
172207;46.33862;7.008;1245;1234;centauree;District d'Aigle;District d'Aigle;Vaud;Suisse;NA;NA
172208;46.095356;6.706574;910;902;VIgny Samoens;Samoëns;Haute-Savoie;Auvergne-Rhône-Alpes;France;9262;5922
172209;45.28457;6.311173;1250;1233;cepe;Jarrier;Savoie;Auvergne-Rhône-Alpes;France;7685;6835
172210;44.66129;5.5552;800;948;cephalentaire;Boulc;Drôme;Auvergne-Rhône-Alpes;France;6391;7562
172211;45.95349;6.110314;525;506;Saintpatauche;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
172212;45.16649;6.429388;1400;1402;cerf;Valloire;Savoie;Auvergne-Rhône-Alpes;France;7401;7002
172213;45.37349;4.144935;760;710;cerfeuil;Rozier-Côtes-d'Aurec;Loire;Auvergne-Rhône-Alpes;France;7664;6814
172214;42.46347;2.289605;1798;1811;Jaca_de_alemany;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
172215;42.45432;2.281838;1957;1974;Font_de_les_soques;Mantet;Pyrénées-Orientales;Occitanie;France;NA;NA
172216;42.4767;2.306367;1543;1541;Mantet_village;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
172217;42.47675;2.30233;1470;1487;Farga_de_mantet;Mantet;Pyrénées-Orientales;Occitanie;France;1926;9754
172218;45.44468;6.646612;870;869;chanterelle;Bozel;Savoie;Auvergne-Rhône-Alpes;France;7975;6673
172219;45.751217;3.106781;388;385;Totoro;Aubière;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8369;6396
172220;45.64974;7.069616;1600;NA;chanvre;Planté;Valgrisenche;Vallée d'Aoste;Italie;NA;NA
172221;44.09509;6.988142;1471;1452;chataire;Beuil;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;5405;8164
172222;45.18723;5.507514;1000;1019;Station 1 (parking);Saint-Gervais;Isère;Auvergne-Rhône-Alpes;France;7392;6993
172223;45.16213;6.42944;1450;1415;chelidoine;Valloire;Savoie;Auvergne-Rhône-Alpes;France;7401;7002
172224;45.186726;5.507734;1010;1054;Station 2 (copeaux);Saint-Gervais;Isère;Auvergne-Rhône-Alpes;France;7392;6993
172225;45.60455;6.775485;1015;957;Annecy le vieux;Bourg-Saint-Maurice;Savoie;Auvergne-Rhône-Alpes;France;8262;6512
172226;45.185616;5.508871;1060;1054;Station 3 (affût);Saint-Gervais;Isère;Auvergne-Rhône-Alpes;France;7392;6993
172227;45.49772;6.932432;1800;1850;Chevril - PNV;Tignes;Savoie;Auvergne-Rhône-Alpes;France;8120;6593
172228;46.06748;5.595345;850;877;chicoree;Brénod;Ain;Auvergne-Rhône-Alpes;France;9108;6002
172229;42.93521;1.756464;763;823;Le Village;Roquefixade;Ariège;Occitanie;France;2779;9534
172230;42.546047;1.835017;NA;1620;Porté;Porté-Puymorens;Pyrénées-Orientales;Occitanie;France;2064;9721
172231;45.93273;6.765527;820;822;chocard;Servoz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
172232;45.89095;6.799399;1010;1020;chouette;Les Houches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8834;6190
172233;45.56106;5.944221;278;280;chrysomele;Barberaz;Savoie;Auvergne-Rhône-Alpes;France;8111;6584
172234;45.9249;6.87455;1037;1035;cincle;Chamonix-Mont-Blanc;Haute-Savoie;Auvergne-Rhône-Alpes;France;8977;6104
172235;45.583897;4.058268;430;455;Bois d'Hatier;Montbrison;Loire;Auvergne-Rhône-Alpes;France;8092;6565
172236;45.61116;4.613533;560;581;citron;Chabanière;Rhône;Auvergne-Rhône-Alpes;France;8241;6491
172237;45.76259;7.829196;1500;NA;clementine;Gressoney-Saint-Jean;Gressoney-Saint-Jean;Vallée d'Aoste;Italie;NA;NA
172238;44.3194;5.921153;572;570;cleome;Thèze;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5680;7977
172239;45.90725;6.70632;580;597;coccinelle;Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
172240;42.50935;2.123117;1592;1525;cochevis;Mont-Louis;Pyrénées-Orientales;Occitanie;France;1924;9752
172241;45.91537;6.124801;450;457;colchique;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8827;6183
172242;45.72991;7.452394;630;NA;concombre;Saint-Marcel;Saint-Marcel;Vallée d'Aoste;Italie;NA;NA
172243;45.76789;6.979923;1080;1083;corbeau;Palleusieux;Pré-Saint-Didier;Vallée d'Aoste;Italie;NA;NA
172244;45.22759;5.776272;463;427;cordulie;Meylan;Isère;Auvergne-Rhône-Alpes;France;7537;6913
172245;46.031994;6.42109;1513;1514;Delahaye Anne;Brizon;Haute-Savoie;Auvergne-Rhône-Alpes;France;9116;6010
172246;44.60553;6.506196;1147;1177;coriandre;Châteauroux-les-Alpes;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6258;7654
172247;45.91968;6.710752;600;583;cormoran;Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
172248;46.2962;6.672812;890;895;corneille;Bonnevaux;Haute-Savoie;Auvergne-Rhône-Alpes;France;9690;5647
172251;46.09455;6.53715;700;721;cotonnier;Thyez;Haute-Savoie;Auvergne-Rhône-Alpes;France;9260;5920
172252;44.80213;5.708373;750;708;coudrier;Mens;Isère;Auvergne-Rhône-Alpes;France;6679;7397
172253;45.92835;6.86668;1060;1082;couleuvre;Chamonix-Mont-Blanc;Haute-Savoie;Auvergne-Rhône-Alpes;France;8977;6104
172254;44.66752;6.22705;1100;1127;couronne;Saint-Jean-Saint-Nicolas;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6398;7569
172255;45.85133;6.61331;1080;1129;crapaudine;Megève;Haute-Savoie;Auvergne-Rhône-Alpes;France;8832;6188
172256;46.51833;6.102197;1100;1100;vivier;Les Rousses;Jura;Bourgogne-Franche-Comté;France;10114;5351
172257;46.39827;7.111893;1545;NA;crassula;Ormont-Dessous;District d'Aigle;Vaud;Suisse;NA;NA
172258;46.00034;6.94096;1410;1415;crave;Chamonix-Mont-Blanc;Haute-Savoie;Auvergne-Rhône-Alpes;France;9121;6015
172259;45.11789;5.759178;401;393;Louvarou ;Jarrie;Isère;Auvergne-Rhône-Alpes;France;7251;7076
172260;46.03258;7.11207;1530;1502;criquet;Entremont;Entremont;Valais;Suisse;NA;NA
172261;44.5608;6.09423;805;751;crocus;Gap;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6254;7650
172262;45.73022;7.41193;640;NA;cumin;Brissogne;Brissogne;Vallée d'Aoste;Italie;NA;NA
172263;44.67556;5.756904;1165;1199;cupidone;Lus-la-Croix-Haute;Drôme;Auvergne-Rhône-Alpes;France;6393;7564
172264;45.76734;6.3944;520;539;cyclamen;Ugine;Savoie;Auvergne-Rhône-Alpes;France;8687;6269
172265;45.16892;5.541911;1070;1068;le claret;Autrans-Méaudre en Vercors;Isère;Auvergne-Rhône-Alpes;France;7392;6993
172266;44.09227;6.502414;1162;1147;micael reboul;Thorame-Basse;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5257;8250
172267;45.39037;5.735159;400;408;diane;Saint-Laurent-du-Pont;Isère;Auvergne-Rhône-Alpes;France;7823;6747
172268;45.43712;5.66652;725;707;dolique;Merlas;Isère;Auvergne-Rhône-Alpes;France;7965;6663
172269;45.439976;6.117304;500;489;LACHENY;Arvillard;Savoie;Auvergne-Rhône-Alpes;France;7969;6667
172270;46.05258;6.476755;1000;984;dryade;Mont-Saxonnex;Haute-Savoie;Auvergne-Rhône-Alpes;France;9260;5920
172271;45.7407;7.465574;547;NA;echalotte;Nus;Nus;Vallée d'Aoste;Italie;NA;NA
172272;44.419926;5.775934;711;707;La Reine;Savournon;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;5965;7811
172273;44.23913;3.578578;660;657;elyme;Vebron;Lozère;Occitanie;France;5371;8130
172274;45.70688;7.303032;1060;NA;endive;Pila;Gressan;Vallée d'Aoste;Italie;NA;NA
172275;47.750362;6.822893;NA;533;Flanc du Mont Jean;Lepuix;Territoire de Belfort;Bourgogne-Franche-Comté;France;12551;3360
172276;45.0845;6.012752;719;713;bernard;Le Bourg-d'Oisans;Isère;Auvergne-Rhône-Alpes;France;7254;7079
172277;45.28145;5.547514;183;219;nucci;Saint-Quentin-sur-Isère;Isère;Auvergne-Rhône-Alpes;France;7535;6911
172278;45.50263;6.09019;278;312;marion;Planaise;Savoie;Auvergne-Rhône-Alpes;France;8112;6585
172279;45.60899;5.57024;210;214;lambert;Corbelin;Isère;Auvergne-Rhône-Alpes;France;8250;6500
172280;45.45;4.38;584;512;Parc de Montaud;Saint-Étienne;Loire;Auvergne-Rhône-Alpes;France;7809;6733
172281;45.6568;4.827394;159;156;zambianchi;Irigny;Rhône;Auvergne-Rhône-Alpes;France;8243;6493
172282;45.44;4.43;580;540;Parc du Bois d'Avaize;Saint-Étienne;Loire;Auvergne-Rhône-Alpes;France;7810;6734
172283;45.78918;5.742121;308;306;resz;Magnieu;Ain;Auvergne-Rhône-Alpes;France;8681;6263
172284;45.8081;5.109125;185;184;sartini;Balan;Ain;Auvergne-Rhône-Alpes;France;8674;6256
172286;45.81599;5.145678;202;193;daussin;Saint-Maurice-de-Gourdans;Ain;Auvergne-Rhône-Alpes;France;8675;6257
172287;46.10796;6.344969;430;432;campos;Arenthon;Haute-Savoie;Auvergne-Rhône-Alpes;France;9258;5918
172288;45.30908;5.88736;1010;956;epervier;Plateau-des-Petites-Roches;Isère;Auvergne-Rhône-Alpes;France;7681;6831
172289;46.36965;6.327193;350;385;ephedre;Yvoire;Haute-Savoie;Auvergne-Rhône-Alpes;France;NA;NA
172290;45.52595;6.6348;1620;1621;epiaire;Aime-la-Plagne;Savoie;Auvergne-Rhône-Alpes;France;8117;6590
172291;45.16471;5.850791;808;794;epilobe;Saint-Martin-d'Uriage;Isère;Auvergne-Rhône-Alpes;France;7395;6996
172292;45.13026;5.58754;985;986;epinard;Lans-en-Vercors;Isère;Auvergne-Rhône-Alpes;France;7249;7074
172293;48.07048;7.204285;470;504;walbach;Walbach;Haut-Rhin;Grand Est;France;13269;2718
172294;45.95974;5.835328;266;263;epurge;Seyssel;Haute-Savoie;Auvergne-Rhône-Alpes;France;8967;6094
172295;44.57604;6.052287;1025;1034;erine;Gap;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6253;7649
172296;42.474434;2.07956;1550;1563;Maison de la Vallée ;Eyne;Pyrénées-Orientales;Occitanie;France;1924;9752
172297;44.17943;3.429633;715;705;estragon;Meyrueis;Lozère;Occitanie;France;5369;8128
172298;44.46622;2.944166;420;433;ALOE;Sainte-Eulalie-d'Olt;Aveyron;Occitanie;France;5794;7865
172299;44.80574;6.580274;1420;1392;L'Insernay;Saint-Martin-de-Queyrières;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6687;7405
172300;45.7727;6.47261;970;973;euphorbe;Ugine;Savoie;Auvergne-Rhône-Alpes;France;8688;6270
172301;48.31119;7.081362;402;420;fabiana;Provenchères-et-Colroy;Vosges;Grand Est;France;13696;2337
172302;45.68339;5.782413;400;393;fayard;Saint-Paul;Savoie;Auvergne-Rhône-Alpes;France;8395;6422
172303;44.86205;6.60671;1225;1252;fenouil;Villar-Saint-Pancrace;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6831;7323
172305;45.21808;5.722997;500;517;flouve;Saint-Martin-le-Vinoux;Isère;Auvergne-Rhône-Alpes;France;7537;6913
172306;45.40415;6.4546;1488;1490;le_planay;Les Belleville;Savoie;Auvergne-Rhône-Alpes;France;7973;6671
172307;45.43268;6.48272;1173;1148;st_jean;Les Belleville;Savoie;Auvergne-Rhône-Alpes;France;7973;6671
172309;46.15313;6.67022;1232;1231;fourmi;Les Gets;Haute-Savoie;Auvergne-Rhône-Alpes;France;9404;5832
172310;45.46289;4.778537;150;146;fragon;Condrieu;Rhône;Auvergne-Rhône-Alpes;France;7956;6654
172311;44.28223;6.395008;1200;1238;fraisier;Le Vernet;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5685;7982
172312;44.80151;3.404072;NA;1023;Zone relevée ;Saint-Alban-sur-Limagnole;Lozère;Occitanie;France;6513;7457
172313;45.94177;6.710028;1045;1039;frene;Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
172314;44.60052;6.501552;1180;1178;fritillaire;Châteauroux-les-Alpes;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6258;7654
172315;45.93379;5.848438;260;257;fumeterre;Seyssel;Haute-Savoie;Auvergne-Rhône-Alpes;France;8968;6095
172316;44.76043;6.822488;1395;1391;fusain;Château-Ville-Vieille;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6690;7408
172317;45.87081;5.936921;338;339;garance;Rumilly;Haute-Savoie;Auvergne-Rhône-Alpes;France;8825;6181
172318;45.93602;6.125226;500;479;gelinotte;Annecy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8970;6097
172319;45.190292;6.284773;NA;1294;ENTRAIGUES;Saint-Jean-d'Arves;Savoie;Auvergne-Rhône-Alpes;France;7399;7000
172320;44.32948;3.895549;600;549;genet;Vialas;Lozère;Occitanie;France;5660;7957
172321;44.57436;6.50369;970;965;geranium;Embrun;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6258;7654
172322;45.24703;5.718005;490;526;gerris;Quaix-en-Chartreuse;Isère;Auvergne-Rhône-Alpes;France;7537;6913
172323;42.69827;0.786638;NA;1144;Camin Casau;Vielha e Mijaran;Lérida;Catalogne;Espagne;NA;NA
172324;45.96145;5.932381;499;500;gesse;Menthonnex-sous-Clermont;Haute-Savoie;Auvergne-Rhône-Alpes;France;8968;6095
172325;44.83456;3.629565;1150;1143;giroflee;Bel-Air-Val-d’Ance;Lozère;Occitanie;France;6658;7376
172326;45.95137;6.899189;1060;1081;gobemouche;Chamonix-Mont-Blanc;Haute-Savoie;Auvergne-Rhône-Alpes;France;8978;6105
172327;45.49817;5.366113;585;592;goeland;Biol;Isère;Auvergne-Rhône-Alpes;France;7962;6660
172328;44.66708;6.228039;1150;1127;gouet;Saint-Jean-Saint-Nicolas;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6398;7569
172329;44.680126;5.689895;1050;1162;Bolis;Lus-la-Croix-Haute;Drôme;Auvergne-Rhône-Alpes;France;6393;7564
172330;45.10383;5.882105;1720;1715;gremil;Chamrousse;Isère;Auvergne-Rhône-Alpes;France;7252;7077
172331;46.07735;6.57512;485;484;grillon;Cluses;Haute-Savoie;Auvergne-Rhône-Alpes;France;9260;5920
172332;45.72306;5.982771;650;599;grue;Montcel;Savoie;Auvergne-Rhône-Alpes;France;8540;6344
172333;45.01069;5.426669;900;882;guimauve;Saint-Martin-en-Vercors;Drôme;Auvergne-Rhône-Alpes;France;7105;7151
172334;45.9453;5.992183;650;614;haricot;Vaulx;Haute-Savoie;Auvergne-Rhône-Alpes;France;8969;6096
172335;45.45168;6.03682;257;256;hellebore;Laissaud;Savoie;Auvergne-Rhône-Alpes;France;7969;6667
172336;45.58691;6.002447;605;595;hepatique;Saint-Jean-d'Arvey;Savoie;Auvergne-Rhône-Alpes;France;8254;6504
172337;44.58205;6.10531;800;848;hermine;Gap;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6254;7650
172338;45.43696;5.917307;1518;1527;heron;Chapareillan;Isère;Auvergne-Rhône-Alpes;France;7968;6666
172339;45.5767;6.65189;1380;1349;hetre;Aime-la-Plagne;Savoie;Auvergne-Rhône-Alpes;France;8261;6511
172340;46.29712;6.66931;940;920;hibou-zone_lilas;Bonnevaux;Haute-Savoie;Auvergne-Rhône-Alpes;France;9690;5647
172341;46.29727;6.6771;900;877;hibou-zone_tussilage;Abondance;Haute-Savoie;Auvergne-Rhône-Alpes;France;9690;5647
172342;46.30431;6.66901;850;1090;hibou-zone_noisetier;Bonnevaux;Haute-Savoie;Auvergne-Rhône-Alpes;France;9690;5647
172343;46.05172;6.470756;970;966;ZONE 1;Mont-Saxonnex;Haute-Savoie;Auvergne-Rhône-Alpes;France;9259;5919
172344;45.46139;6.43796;1400;1421;houx;Les Avanchers-Valmorel;Savoie;Auvergne-Rhône-Alpes;France;7973;6671
172345;45.26235;5.699388;530;483;ibis;Proveysieux;Isère;Auvergne-Rhône-Alpes;France;7536;6912
172346;45.71582;6.086868;764;709;jacinthe;Arith;Savoie;Auvergne-Rhône-Alpes;France;8541;6345
172347;45.718754;6.057357;890;1032;jacinthe_haut;Arith;Savoie;Auvergne-Rhône-Alpes;France;8541;6345
172348;43.229218;-0.16987;324;323;B@xs64;Hours;Pyrénées-Atlantiques;Nouvelle-Aquitaine;France;3474;9236
172349;44.23477;6.75476;1785;1800;jaseur;Entraunes;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;5546;8071
172350;46.040653;2.819008;725;690;Hortus Punkus;Saint-Gervais-d'Auvergne;Puy-de-Dôme;Auvergne-Rhône-Alpes;France;8938;6065
172351;44.81725;6.194131;1085;1089;lachapelle;La Chapelle-en-Valgaudémar;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6684;7402
172354;44.88488;6.451592;1480;1502;larmes;Vallouise-Pelvoux;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6829;7321
172355;46.16018;6.211954;678;680;laureole;Monnetier-Mornex;Haute-Savoie;Auvergne-Rhône-Alpes;France;9400;5828
172356;45.82654;7.563014;2050;NA;laurier_2050;Torgnon;Torgnon;Vallée d'Aoste;Italie;NA;NA
172357;45.826675;7.559195;2100;NA;laurier_2100;Torgnon;Torgnon;Vallée d'Aoste;Italie;NA;NA
172358;44.2901;6.31522;1164;1157;libellule;Auzet;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5684;7981
172359;46.71539;6.189461;850;982;Jardin25;Mouthe;Doubs;Bourgogne-Franche-Comté;France;10543;5020
172360;44.06856;7.167041;1060;1006;lichen;Valdeblore;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;5264;8257
172361;45.21162;6.470239;748;752;lilas;Saint-Martin-d'Arc;Savoie;Auvergne-Rhône-Alpes;France;7544;6920
172362;42.43524;2.033715;NA;1373;zone mania;Err;Pyrénées-Orientales;Occitanie;France;1780;9777
172363;46.05025;6.52848;700;736;limace;Marnaz;Haute-Savoie;Auvergne-Rhône-Alpes;France;9260;5920
172364;45.14531;5.377848;250;296;linaire;Izeron;Isère;Auvergne-Rhône-Alpes;France;7247;7072
172365;45.56365;6.695668;690;705;liseron;La Plagne Tarentaise;Savoie;Auvergne-Rhône-Alpes;France;8261;6511
172366;46.03734;6.932223;1300;1292;siseray;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;NA;NA
172367;45.93337;6.717481;800;757;Les Jardins d'Elie;Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
172368;46.03755;6.918677;1920;1869;loriazht;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;NA;NA
172369;46.03957;6.926295;1630;1601;taltet;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;NA;NA
172370;46.02152;7.144718;920;931;lotier;Entremont;Entremont;Valais;Suisse;NA;NA
172371;45.920483;6.410029;NA;926;Bois de l'Envers;Saint-Jean-de-Sixt;Haute-Savoie;Auvergne-Rhône-Alpes;France;8973;6100
172372;45.96004;6.003544;630;610;loup;Sillingy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8969;6096
172373;43.71795;7.026035;840;865;lunetiere;Tourrettes-sur-Loup;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;4548;8711
172374;44.64733;5.066208;596;363;lupin;Saou;Drôme;Auvergne-Rhône-Alpes;France;6244;7640
172375;44.20333;6.37145;888;916;lycopode;Beaujeu;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5542;8067
172376;45.61772;6.7669;849;841;lynx;Bourg-Saint-Maurice;Savoie;Auvergne-Rhône-Alpes;France;8405;6432
172377;45.4881;5.374509;600;558;lysimaque;Biol;Isère;Auvergne-Rhône-Alpes;France;7962;6660
172378;45.30398;6.949619;1780;1754;madeleine;Val-Cenis;Savoie;Auvergne-Rhône-Alpes;France;7692;6842
